0.844703,0.741430,-0.000000,0.000000,-0.000000
0.918345,0.608432,-0.000000,0.000000,-0.000000
0.641957,0.757957,-0.000000,0.000000,-0.000000
0.753019,0.825405,-0.000000,0.000000,-0.000000
1.110544,0.748133,-0.000000,0.000000,-0.000000
0.702171,0.903192,-0.000000,0.000000,-0.000000
0.925507,0.376137,-0.000000,0.000000,-0.000000
0.939236,1.048894,-0.000000,0.000000,-0.000000
0.662867,0.471342,-0.000000,0.000000,-0.000000
1.373498,-0.122152,0.000000,-0.000000,0.000000
0.854507,-0.588155,0.000000,-0.000000,0.000000
0.935226,0.703888,-0.000000,0.000000,-0.000000
0.700532,0.787675,-0.000000,0.000000,-0.000000
0.849557,-0.062949,-0.000000,0.000000,-0.000000
0.809600,-0.321458,0.000000,-0.000000,0.000000
1.129355,-0.678652,0.000000,-0.000000,0.000000
0.969904,-0.324150,0.000000,-0.000000,0.000000
1.460140,-0.259572,0.000000,-0.000000,0.000000
0.987674,0.759767,-0.000000,0.000000,-0.000000
0.811492,1.128275,-0.000000,0.000000,-0.000000
0.891681,0.215347,-0.000000,0.000000,-0.000000
1.609950,-0.409155,0.000000,-0.000000,0.000000
0.764297,0.367690,-0.000000,0.000000,-0.000000
0.797461,0.523089,-0.000000,0.000000,-0.000000
0.836870,0.501875,-0.000000,0.000000,-0.000000
0.741000,0.288229,-0.000000,0.000000,-0.000000
0.931914,0.507965,-0.000000,0.000000,-0.000000
0.854302,0.271389,-0.000000,0.000000,-0.000000
0.662992,0.464985,-0.000000,0.000000,-0.000000
1.079530,0.815901,-0.000000,0.000000,-0.000000
0.884533,0.524324,-0.000000,0.000000,-0.000000
0.767356,0.685349,-0.000000,0.000000,-0.000000
0.680608,0.204511,-0.000000,0.000000,-0.000000
0.893776,0.568204,-0.000000,0.000000,-0.000000
1.003865,0.095880,-0.000000,0.000000,-0.000000
1.052606,-0.557447,0.000000,-0.000000,0.000000
0.797049,0.159382,-0.000000,0.000000,-0.000000
0.883613,0.575361,-0.000000,0.000000,-0.000000
0.812749,1.435765,-0.000000,0.000000,-0.000000
1.165113,-1.286437,0.000000,-0.000000,0.000000
1.313984,1.119879,-0.000000,0.000000,-0.000000
1.427592,-0.691651,0.000000,-0.000000,0.000000
0.789334,0.338339,-0.000000,0.000000,-0.000000
1.322067,0.205461,-0.000000,0.000000,-0.000000
1.098107,-0.196015,0.000000,-0.000000,0.000000
0.925954,-0.093171,-0.000000,0.000000,-0.000000
0.767810,0.962955,-0.000000,0.000000,-0.000000
0.675248,0.539523,-0.000000,0.000000,-0.000000
1.592771,-1.824315,0.000000,-0.000000,0.000000
1.128932,0.195237,-0.000000,0.000000,-0.000000
1.090858,0.252606,-0.000000,0.000000,-0.000000
1.189169,0.542557,-0.000000,0.000000,-0.000000
1.916792,-2.078577,0.000000,-0.000000,0.000000
1.085876,0.718275,-0.000000,0.000000,-0.000000
0.843207,-0.595881,0.000000,-0.000000,0.000000
0.751490,0.880875,-0.000000,0.000000,-0.000000
0.769189,0.582984,-0.000000,0.000000,-0.000000
0.806960,0.249800,-0.000000,0.000000,-0.000000
0.671612,0.248149,-0.000000,0.000000,-0.000000
0.680376,0.192753,-0.000000,0.000000,-0.000000
0.741768,-0.143188,0.000000,-0.000000,0.000000
0.997331,0.217296,-0.000000,0.000000,-0.000000
1.380672,-0.308802,0.000000,-0.000000,0.000000
1.221602,0.377822,-0.000000,0.000000,-0.000000
1.181775,0.161602,-0.000000,0.000000,-0.000000
1.050307,0.726402,-0.000000,0.000000,-0.000000
1.157099,0.149663,-0.000000,0.000000,-0.000000
0.670938,0.387664,-0.000000,0.000000,-0.000000
1.810608,-0.335515,-0.000000,0.000000,-0.000000
0.861971,0.969418,-0.000000,0.000000,-0.000000
1.282444,0.441221,-0.000000,0.000000,-0.000000
0.691386,0.116102,-0.000000,0.000000,-0.000000
0.695459,0.429326,-0.000000,0.000000,-0.000000
0.720379,0.501648,-0.000000,0.000000,-0.000000
1.225815,-0.522352,0.000000,-0.000000,0.000000
1.525689,-1.425308,0.000000,-0.000000,0.000000
0.722812,0.084750,-0.000000,0.000000,-0.000000
0.832538,0.643993,-0.000000,0.000000,-0.000000
0.708416,1.404757,-0.000000,0.000000,-0.000000
0.861019,0.944061,-0.000000,0.000000,-0.000000
0.894292,0.707739,-0.000000,0.000000,-0.000000
0.784569,-0.085086,0.000000,-0.000000,0.000000
0.827113,0.536630,-0.000000,0.000000,-0.000000
0.569636,0.385880,-0.000000,0.000000,-0.000000
0.974074,-0.000768,0.000000,-0.000000,0.000000
0.841009,0.473180,-0.000000,0.000000,-0.000000
0.632433,0.094967,-0.000000,0.000000,-0.000000
0.874526,-0.113417,0.000000,-0.000000,0.000000
0.730293,0.185229,-0.000000,0.000000,-0.000000
1.073339,-0.453850,0.000000,-0.000000,0.000000
0.603728,0.383050,-0.000000,0.000000,-0.000000
1.202960,-0.344790,0.000000,-0.000000,0.000000
0.829440,0.294143,-0.000000,0.000000,-0.000000
0.962659,0.429472,-0.000000,0.000000,-0.000000
0.858035,-0.170417,0.000000,-0.000000,0.000000
0.714955,0.132583,-0.000000,0.000000,-0.000000
0.926123,0.071057,-0.000000,0.000000,-0.000000
1.129876,-0.239537,0.000000,-0.000000,0.000000
0.684171,0.959414,-0.000000,0.000000,-0.000000
0.965611,0.284689,-0.000000,0.000000,-0.000000
0.929592,0.590734,-0.000000,0.000000,-0.000000
0.720083,0.222392,-0.000000,0.000000,-0.000000
0.769054,0.489797,-0.000000,0.000000,-0.000000
0.671985,-0.072373,-0.000000,0.000000,-0.000000
0.702368,0.252872,-0.000000,0.000000,-0.000000
0.705857,0.774815,-0.000000,0.000000,-0.000000
0.675584,0.168255,-0.000000,0.000000,-0.000000
0.617987,0.657719,-0.000000,0.000000,-0.000000
0.962268,0.072878,-0.000000,0.000000,-0.000000
0.846525,1.294219,-0.000000,0.000000,-0.000000
2.008534,-3.876346,0.000000,-0.000000,0.000000
1.173968,-1.261535,0.000000,-0.000000,0.000000
0.724481,0.790100,-0.000000,0.000000,-0.000000
0.685950,0.353040,-0.000000,0.000000,-0.000000
0.766308,0.735207,-0.000000,0.000000,-0.000000
0.742361,0.484326,-0.000000,0.000000,-0.000000
0.814209,0.420042,-0.000000,0.000000,-0.000000
1.214544,-0.039330,-0.000000,0.000000,-0.000000
0.633275,0.390038,-0.000000,0.000000,-0.000000
0.668776,0.597082,-0.000000,0.000000,-0.000000
0.733126,0.239415,-0.000000,0.000000,-0.000000
0.615334,0.478601,-0.000000,0.000000,-0.000000
0.659836,0.085416,-0.000000,0.000000,-0.000000
2.303411,-3.430899,0.000000,-0.000000,0.000000
0.623076,0.470497,-0.000000,0.000000,-0.000000
0.622166,0.624587,-0.000000,0.000000,-0.000000
0.784110,0.334741,-0.000000,0.000000,-0.000000
0.756999,0.520050,-0.000000,0.000000,-0.000000
0.737423,1.077505,-0.000000,0.000000,-0.000000
0.590471,0.201475,-0.000000,0.000000,-0.000000
0.783416,0.233074,-0.000000,0.000000,-0.000000
0.803432,-0.167461,-0.000000,0.000000,-0.000000
0.733845,0.534974,-0.000000,0.000000,-0.000000
0.941209,0.357261,-0.000000,0.000000,-0.000000
0.824211,0.219515,-0.000000,0.000000,-0.000000
0.834396,0.000296,0.000000,-0.000000,0.000000
0.695404,-0.248824,0.000000,-0.000000,0.000000
1.493773,-1.593328,0.000000,-0.000000,0.000000
0.969756,0.319800,-0.000000,0.000000,-0.000000
0.914509,-0.135795,-0.000000,0.000000,-0.000000
1.250326,-1.627730,0.000000,-0.000000,0.000000
1.069977,0.177037,-0.000000,0.000000,-0.000000
0.739575,-0.479380,0.000000,-0.000000,0.000000
0.813464,0.398981,-0.000000,0.000000,-0.000000
0.845985,0.593681,-0.000000,0.000000,-0.000000
1.094476,-0.934365,0.000000,-0.000000,0.000000
0.964131,0.251965,-0.000000,0.000000,-0.000000
0.989060,-0.427483,0.000000,-0.000000,0.000000
0.767845,0.128737,0.000000,-0.000000,0.000000
0.599564,0.343443,-0.000000,0.000000,-0.000000
0.682657,-0.000693,-0.000000,0.000000,-0.000000
0.962640,1.066575,-0.000000,0.000000,-0.000000
1.246890,-0.612263,0.000000,-0.000000,0.000000
0.766067,0.036278,-0.000000,0.000000,-0.000000
0.949692,0.291061,-0.000000,0.000000,-0.000000
1.085809,-0.352074,0.000000,-0.000000,0.000000
0.787225,0.104884,-0.000000,0.000000,-0.000000
1.112228,-0.757767,0.000000,-0.000000,0.000000
0.664160,0.248019,-0.000000,0.000000,-0.000000
0.588695,-0.117379,0.000000,-0.000000,0.000000
