4.932944,0.552985,3.96686,5.823289,0.257165,0.333278,3.877043
1.369781,0.448958,2.901547,4.647996,0.306511,0.575176,5.770041
4.488754,0.742241,3.742672,6.121271,0.601176,0.455332,5.464789
4.016943,0.767268,3.024358,6.803658,0.207834,0.418798,4.236123
3.054627,0.572678,2.407895,4.517825,0.165254,0.268615,4.07053
4.964133,0.644731,5.570741,6.203528,0.310232,0.44788,6.706417
3.596044,0.431383,5.013007,4.960986,0.332696,0.507275,5.488572
3.762621,0.47692,2.429817,4.872344,0.416679,0.177131,5.317662
3.437329,0.405025,2.837139,5.081873,0.336174,0.239477,3.384705
4.258923,0.922462,3.019363,6.109843,0.474194,0.536951,5.313271
4.223163,0.726409,5.128572,6.809976,0.607193,0.375568,5.264956
2.79315,1.018284,5.242241,7.039138,1.346856,0.398635,6.138686
2.085257,0.842318,3.650023,5.053637,0.378237,0.577923,5.230428
3.979427,0.634497,4.76695,4.948074,0.285908,0.189598,5.505611
5.811041,0.726307,3.635775,3.85203,0.213151,0.539994,5.017042
2.696749,1.756271,6.315655,7.537379,2.221134,0.247739,6.310009
5.887329,0.951884,5.425133,8.002683,0.504691,0.975416,8.470457
3.80015,1.317108,6.972539,9.630472,1.647408,0.289013,8.548619
3.199078,0.800565,4.686702,4.509172,0.274764,0.570296,4.360752
6.04019,0.891013,7.121158,8.711628,0.709549,0.142478,6.900994
4.314364,0.965239,5.183932,8.0403,0.839825,0.418609,5.47313
2.724787,0.268237,6.536486,5.544604,0.397184,0.474217,5.071602
4.34614,0.711175,2.681594,4.789071,0.106034,0.547025,4.728461
2.674506,0.38146,3.17867,3.862287,0.195842,0.366156,4.632117
5.186827,1.961727,7.690251,12.028015,3.003016,0.284079,7.171048
2.953148,0.426961,5.602692,6.77139,0.740468,0.326073,8.088805
3.448209,1.01608,6.159819,6.496069,0.525983,0.983506,6.407367
5.362732,0.991955,7.768718,5.617139,0.878649,0.307674,7.156734
3.657773,1.752768,9.764472,12.301599,4.115472,0.49536,11.84466
5.700918,0.893947,5.803922,6.331481,0.518027,0.550288,5.886555
2.381804,1.209188,4.363913,5.850133,1.049009,0.348747,4.265752
3.821121,0.390711,3.597731,4.236737,0.102525,0.663392,4.698243
3.585186,0.753929,3.409209,4.783995,0.15766,0.381125,4.623207
2.326893,0.431266,5.299119,4.473171,0.145276,0.554071,4.983308
1.666238,0.312787,3.421107,4.201522,0.126524,0.539921,4.537913
1.930596,0.481465,3.390039,4.542969,0.096003,0.560483,4.150174
1.557584,0.494762,3.535776,5.697888,0.132454,0.590108,4.193421
3.523139,1.089011,5.072714,6.091396,0.489363,0.299858,6.098836
5.683688,1.330731,6.992248,7.785697,2.660143,0.734377,8.008205
5.201633,0.908475,5.639857,7.669448,1.10343,0.805359,7.15114
4.471637,1.12603,5.768414,7.380313,0.933026,0.444033,7.041625
4.290099,0.73674,5.884429,5.609594,0.445785,0.831439,6.582685
2.668832,0.77108,5.464175,7.577177,0.487128,0.802865,7.724343
2.923832,0.47507,2.456404,4.216748,0.556528,0.334191,4.448158
3.212996,1.204654,10.237345,11.689288,0.595976,0.605594,11.812967
4.581681,0.991133,5.156387,3.983898,0.087278,0.45523,5.199934
4.031227,1.348469,8.236773,6.511354,0.45936,0.723478,8.068527
1.843396,0.197983,4.027123,3.975046,0.423974,0.417845,4.616023
1.97895,0.548448,3.990405,3.535607,0.115953,0.389439,4.990116
2.654712,0.457247,3.142206,4.564184,0.126198,0.539402,4.716781
3.731918,0.957881,6.330076,8.642859,1.118672,0.340564,6.643836
3.241141,1.437019,9.069469,10.583101,1.897501,0.572921,7.865386
2.819692,0.543859,3.641479,4.569131,0.641977,0.426438,4.122836
3.444926,0.494451,3.505326,4.682399,0.597482,0.558231,5.84468
3.856443,0.334666,3.262584,2.542439,0.125387,0.407607,5.95137
4.834448,0.532976,4.069234,4.925597,0.202491,0.437026,5.182837
3.802913,0.53256,5.984839,4.140172,0.201968,0.455881,5.663268
2.809515,0.313929,5.287446,4.980095,0.269071,0.065225,4.069656
3.721797,0.6506,3.989306,4.966422,0.341005,0.463011,4.991068
2.558523,0.295038,2.686276,3.634995,0.117298,0.263707,3.429903
3.411794,0.853977,5.512014,5.730929,0.923914,0.56518,5.63186
3.462419,0.536129,4.247037,4.964612,0.49293,0.741922,5.087877
2.882444,0.442068,2.774389,4.666492,0.311806,0.151376,3.243444
3.398562,0.87101,3.221749,6.7662,0.706336,0.338458,4.616031
2.669711,0.47916,2.905365,5.188971,0.374072,0.376378,4.423253
3.800896,1.079868,5.239843,7.84,1.02041,0.332974,5.328488
3.294214,0.306958,2.662222,3.95507,0.415299,0.404112,3.231323
2.476683,0.865347,4.811635,8.049692,1.399375,0.401952,8.505367
3.952131,1.062986,3.771639,5.085333,0.629669,0.174592,4.737249
4.743669,0.766011,5.440985,5.503847,0.612487,0.294864,5.309809
2.782517,0.536199,4.516152,5.679967,0.883737,0.60433,4.759807
2.723871,0.41293,2.876598,5.423762,0.285276,0.440194,3.939291
3.08564,0.769459,3.991435,6.07691,0.818376,0.461734,5.821844
4.446012,1.41572,4.431819,8.281162,1.244483,0.582897,5.838896
3.632026,0.632685,2.593352,3.862065,0.02087,0.48258,4.61268
4.392528,1.366503,3.743209,6.580897,0.629831,0.373354,5.326093
4.547594,0.994725,4.972001,5.34892,0.308768,0.36023,5.226067
2.860825,0.398407,2.95165,5.546983,0.096799,0.464705,3.850029
2.639919,0.832708,2.91215,4.813981,0.159244,0.265088,5.436059
1.930241,0.357452,3.845019,4.623453,0.218011,0.339484,3.704049
2.75531,0.372929,4.095501,4.217965,0.239787,0.312348,4.073322
3.551099,0.292253,2.68153,4.294561,0.209647,0.374472,4.756167
2.75671,0.422862,3.665109,4.517061,0.24148,0.450307,3.502901
3.264687,0.519261,2.607845,3.797116,0.07913,0.442465,3.6772
2.86562,0.631518,3.798898,6.965822,0.47695,0.379354,6.103724
4.559602,0.577584,3.32448,4.299996,0.305398,0.87907,5.974418
2.140768,0.7712,10.448199,17.647202,3.747499,0.243929,9.321749
3.573682,1.025244,5.695662,8.998543,2.077934,0.342697,5.504341
3.188693,0.411036,3.460682,3.860195,0.195967,0.644323,4.949811
2.274816,0.426175,2.773924,4.295468,0.37029,0.434281,4.787062
3.464713,0.358629,2.940819,4.849114,0.20588,0.582875,5.05508
2.997969,0.499858,4.699924,3.496654,0.308033,0.232952,4.901693
3.510742,0.467928,3.087622,5.262748,0.722618,0.615197,5.151543
2.728445,1.322011,4.699934,8.398514,0.76786,0.690839,8.137982
1.435982,0.401916,2.990545,3.678064,0.074135,0.548837,4.737004
2.695342,0.606287,3.247133,3.417508,0.284401,0.451674,4.686399
1.827819,0.835822,3.731969,4.382963,0.167999,0.593178,4.836361
2.566445,0.549549,2.672852,3.62094,0.264519,0.495636,3.998545
1.375834,0.907038,3.462005,3.850532,0.270636,0.550044,4.361058
4.900346,3.038699,17.33252,14.85772,3.78013,0.298814,9.664102
1.814755,0.283825,3.349776,3.313788,0.087449,0.486439,4.546685
1.975936,0.286093,1.846451,3.76963,0.291083,0.680168,4.96512
3.118198,0.780185,3.662739,4.626658,0.507866,0.30119,5.003439
2.794853,0.53724,3.981317,3.96822,0.343889,0.449525,5.215606
3.535938,0.613552,2.800411,3.906196,0.105783,0.743988,5.32919
0.972803,0.160848,2.716794,3.701244,0.083279,0.291577,4.605624
2.38746,0.711825,3.776121,4.892159,0.322783,0.502034,5.023036
1.473182,0.409088,5.105793,4.780781,0.347728,0.180903,5.289316
3.827584,0.391378,2.672975,4.942159,0.487254,0.512156,4.28851
4.112873,0.678316,4.146001,6.08843,0.681356,0.466302,5.565237
3.465837,0.657103,3.467937,5.989952,0.255656,0.227819,4.561586
3.200979,0.691945,4.254165,5.938075,0.466157,0.666256,4.064367
1.985967,0.198698,3.830806,5.065722,0.393901,0.153894,3.804509
2.846089,1.064283,7.602695,10.45542,2.624067,0.256924,8.811795
3.756293,0.854177,4.915504,5.88944,0.546011,0.451524,5.84441
1.938311,1.020827,6.271769,4.735526,0.57846,0.513549,5.710848
3.299986,0.8839,5.578034,11.003081,1.883484,0.358929,5.3081
4.163338,1.173116,5.267696,7.130257,0.568705,0.729191,5.693585
1.711185,0.377425,4.692566,5.44808,0.384829,0.385638,3.535269
3.433916,0.974186,4.019525,4.675033,0.553608,0.653038,4.792161
3.97303,0.552519,3.870773,5.131469,0.475363,0.625922,5.087797
2.276916,0.800023,6.145357,7.73656,1.367527,0.508681,5.890185
3.855237,1.03849,4.480637,6.661772,0.245843,0.396457,5.256574
2.739435,0.770403,4.816057,7.363161,0.70841,0.313982,5.376083
3.537207,0.734881,3.007085,5.557428,0.575848,0.295857,4.059446
2.328554,0.304765,2.240724,4.142331,0.233534,0.445027,3.809118
1.46479,0.314475,2.968487,5.114651,0.184469,0.604111,4.22538
4.223084,0.629687,4.014616,5.419395,0.286464,0.924148,6.641276
4.178436,1.116384,6.367096,8.454499,1.616355,0.34626,6.707377
2.119825,0.802501,5.100344,3.849076,0.503784,0.336805,4.835093
3.410236,0.582944,4.334403,6.144822,0.545505,0.469249,5.98145
2.971224,0.987141,6.027445,7.193841,0.76235,0.291352,6.193908
2.513635,0.449743,4.285094,5.002406,0.420043,0.545413,4.65087
3.106484,1.002052,5.953403,8.491726,0.823149,0.230474,5.37992
2.23354,0.4232,3.102331,4.527975,0.11087,0.465818,3.997422
1.451944,0.646879,2.448271,4.151336,0.56553,0.628658,3.475101
